respondent_id;Sexo;idade;FaixaIdade;Escolaridade;EscolaridadeOutro;Renda familiar;RegionalMora;BairroUMora;RegionalTouE;BairroUtrabalha;visitouComplexoCMP;freqAtrativosLagoaAtvlazer;NOfrequente;Nofrequenteoutro;MeioTransPamp1;MeioTransPamp2;MeioTransPamp3;MeioTransPamp4;MeioTransPamp5;MeioTransPamp6;MeioTransPamp7;MeioTransPamp8;MeioTransPamp9;aluguel_equipamentos;utiliza_fonte_info_pamp;FonteInfPamp1;FonteInfPamp2;FonteInfPamp3;FonteInfPamp4;FonteInfPamp5;FonteInfPamp6;FonteInfPamp7;FonteInfPamp8;FonteInfPamp9;FonteInfPamp10;FonteInfPamp11;FonteInfPamp12;Motivo_Pampulha;Motivo_PampulhaOutro;tipo_evento;QuantEVPampulha;AtrativosVisitadosPamp1;AtrativosVisitadosPamp2;AtrativosVisitadosPamp3;AtrativosVisitadosPamp4;AtrativosVisitadosPamp5;AtrativosVisitadosPamp6;AtrativosVisitadosPamp7;AtrativosVisitadosPamp8;AtrativosVisitadosPamp9;AtrativosVisitadosPamp10;AtrativosVisitadosPamp11;AtrativosVisitadosPamp12;AtrativosVisitadosPamp13;AtrativosVisitadosPamp_outro;AtrativosRecomendaria1;AtrativosRecomendaria2;AtrativosRecomendaria3;AtrativosRecomendaria4;AtrativosRecomendaria5;AtrativosRecomendaria6;AtrativosRecomendaria7;AtrativosRecomendaria8;AtrativosRecomendaria9;AtrativosRecomendaria10;AtrativosRecomendaria11;AtrativosRecomendaria12;AtrativosRecomendaria13;AtrativosRecomendaria14;AtrativosRecomendaria15;Seguranca;Limpeza da Lagoa;Limpeza dos atrativos;Limpeza da rua e orla;Informacao dos atrativos;Programacao_ opcoes de lazer e entretenimento_;Oferta de estabelecimentos de alimentacao;Mobilidade_atrativos;Mobilidade_Lagoa;Regional_ lazer;PrincipaisPreferenciasLazer_1;PrincipaisPreferenciasLazer_2;PrincipaisPreferenciasLazer_3;PrincipaisPreferenciasLazer_4;PrincipaisPreferenciasLazer_5;PrincipaisPreferenciasLazer_6;PrincipaisPreferenciasLazer_7;PrincipaisPreferenciasLazer_8;PrincipaisPreferenciasLazer_9;Indicaria_Pampulha_lazer;Precisa_melhorias;Quais_melhorias;Sabe_Patrimonio;Sabe_quais_espacos;QuaisParte_Conjunto1;QuaisParte_Conjunto2;QuaisParte_Conjunto3;QuaisParte_Conjunto4;QuaisParte_Conjunto5;QuaisParte_Conjunto6;QuaisParte_Conjunto7;QuaisParte_Conjunto8;QuaisParte_Conjunto9;QuaisParte_Conjunto10;QuaisParte_Conjunto11;QuaisParte_Conjunto12;QuaisParte_Conjunto13;QuaisParte_Conjunto14;QuaisParte_Conjunto15
11185224663;Feminino;33;De 25 a 34 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Oeste;Calafate;Oeste;Calafate;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oeste;Bares Botecos e Restaurantes;;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza;Sim;Sim;;Igreja Sao Francisco;;;;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;
11185216583;Feminino;34;De 25 a 34 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Oeste;Calafate;Centro-Sul;Savassi;Sim;Uma vez por trimestre;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Participar de evento;;Shows;2;;Igreja Sao Francisco;;;;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;;;;Mineirao;;;Orla da lagoa;;;;4;2;6;6;6;7;2;5;2;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;Festas em locais privados_baladas eventos;;;Shoppings centers;;;;Sim;Sim;Mais eventos_ mais opcoes de alimentacao e limpeza;Sim;Nao;;;;;;;;;;;;;;;
11185212086;Feminino;34;De 25 a 34 anos;Ensino Superior completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Noroeste;Caicaras;Noroeste;Caicaras;Sim;Uma vez por trimestre;;;;;Moto;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;2;;Igreja Sao Francisco;;;;;;;;;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;;;;;;Parque Guanabara;;;;;5;3;8;8;8;7;7;6;6;Noroeste;Bares Botecos e Restaurantes;;;;Atividades ao ar livre _parques praças bosques;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Seguranca_ mais lazer publico_ limpeza da lagoa;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;;;;;;
11185209298;Masculino;24;De 16 a 24 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Centro Sul;Boa Viagem;Centro-Sul;Centro;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpeza da lagoa;Nao;Nao;;;;;;;;;;;;;;;
11185206627;Feminino;29;De 25 a 34 anos;Outro _especifique_;Superior incompleto;Entre 7 SM e 10 SM _ RS 6986,01 a RS 9980,00;Oeste;Calafate;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por semestre;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Mineirao_Jogo;;;1;;Igreja Sao Francisco;;Casa do Baile;Casa Kubitschek;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;;;Casa do Baile;;Iate Clube;;;Mineirao;;;;;;;8;5;9;5;6;8;4;1;2;Centro-Sul;Bares Botecos e Restaurantes;;Festas em locais privados_baladas eventos;;;Shoppings centers;;;;Sim;Sim;Limpeza e seguranca;Sim;Nao;;;;;;;;;;;;;;;
11185204150;Feminino;43;De 35 a 44 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Barreiro;Barreiro;Barreiro;Vale do Jatoba;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Barreiro;;;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza da lagoa;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;Casa Kubitschek;;;;;;;;Espelho Dagua;;
11185201389;Feminino;54;De 45 a 59 anos;Ensino Fundamental completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Noroeste;Caicaras;Noroeste;Carlos Prates;Sim;Uma vez por trimestre;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;1;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;;;;;;;;;Igreja Sao Francisco;;Casa do Baile;;;;;Mineirao;;;;;;;4;1;7;7;8;6;;4;6;Noroeste;Bares Botecos e Restaurantes;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza_ seguranca_ transporte;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;;;;Mineirao;Mineirinho;;;;;
11185200344;Feminino;31;De 25 a 34 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Oeste;Calafate;Centro-Sul;Centro;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Seguranca e limpeza;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;Casa Kubitschek;Iate Clube;;;Mineirao;Mineirinho;;;;;
11185196714;Feminino;32;De 25 a 34 anos;Outro _especifique_;Superior incompleto;NS;Oeste;Havai;Leste;Santa Efigenia;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oeste;;;Festas em locais privados_baladas eventos;;;;;;;Sim;Sim;Cuidar da lagoa_ limpar a lagoa_ cheiro da lagoa;Sim;Nao;;;;;;;;;;;;;;;
11185192118;Masculino;39;De 35 a 44 anos;Ensino Superior completo;;Entre 7 SM e 10 SM _ RS 6986,01 a RS 9980,00;Oeste;Calafate;Oeste;Prado;Sim;Nao frequento;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;Festas em locais privados_baladas eventos;;;;;;;Sim;Sim;Mais eventos e limpeza;Sim;Nao;;;;;;;;;;;;;;;
11185190630;Feminino;24;De 16 a 24 anos;Ensino Superior completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Barreiro;Barreiro;Oeste;LorenaBetania;Sim;Uma vez por mes;;;;Carro;;;;;;App _99_ Uber_ Cabify;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Lazer_passeio;;;1;;Igreja Sao Francisco;;;;;;;Mineirao;;;Orla da lagoa;;;;;;;;;;;Mineirao;;Parque Guanabara;Orla da lagoa;;;;8;1;8;1;8;6;4;3;7;Barreiro;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;Festas em locais privados_baladas eventos;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Acesso equanime a todos os moradores da cidade;Sim;Nao;;;;;;;;;;;;;;;
11185190296;Masculino;50;De 45 a 59 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Leste;Saudade;Centro-Sul;Barro Preto;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;;;;Sim;NS;;Nao;Nao;;;;;;;;;;;;;;;
11185188666;Masculino;38;De 35 a 44 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Noroeste;Caicaras;Pampulha;Nova Pampulha;Sim;Uma vez por semana;;;;Carro;;;;;;;;Sim_ em algumas vezes;Sim;;;;;TV;Amigos_Parentes;;;;;;;Mineirao_Jogo;;;5;;Igreja Sao Francisco;;;;;;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;;;;Mineirao;Mineirinho;Parque Guanabara;;;;;5;2;6;6;7;6;5;5;6;Pampulha;Bares Botecos e Restaurantes;;Festas em locais privados_baladas eventos;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Transporte_ mais na bares_ seguranca_ limpeza lagoa;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;Mineirao;Mineirinho;;;;;
11185187904;Masculino;35;De 35 a 44 anos;Ensino Medio completo_tecnico;;Ate 1 SM _ RS 998,00;Nordeste;Uniao;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por ano;;;onibus;;;;;;;;;Nao;Nao;;;;;;;;;;;;;Praticar esporte;;;0;;;;;;;;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;;;;;;;;;;Parque Guanabara;Orla da lagoa;;;;3;2;5;8;6;10;1;4;9;Centro-Sul;Bares Botecos e Restaurantes;;;;;;;;;Sim;Nao;;Nao;Nao;;;;;;;;;;;;;;;
11185186874;Feminino;42;De 35 a 44 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Centro Sul;Savassi;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por mes;;;onibus;Carro;;;;;;App _99_ Uber_ Cabify;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;;;;;;;;;Igreja Sao Francisco;;;;;;;;;Parque Guanabara;Orla da lagoa;;;;10;1;7;7;7;8;10;10;10;Centro-Sul;Bares Botecos e Restaurantes;;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpeza da lagoa;Nao;Nao;;;;;;;;;;;;;;;
11185182850;Feminino;33;De 25 a 34 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Pampulha;Santa Amelia;Centro-Sul;Santo Antonio;Sim;Uma vez por mes;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;;;;;;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;;;;;;;7;4;8;5;2;2;4;3;8;Centro-Sul;Bares Botecos e Restaurantes;;;;;;;;;Sim;Sim;Informacoes sobre eventos_ ter mais atracoes;Sim;Sim;Aquario da Bacia do Rio Sao Francisco;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;;;;;
11185182400;Feminino;45;De 45 a 59 anos;Ensino Medio completo_tecnico;;NS;Oeste;Havai;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Outro _especifique_;Falta de tempo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Limpeza da lagoa_mais seguranca;Sim;Nao;;;;;;;;;;;;;;;
11185179262;Feminino;29;De 25 a 34 anos;Ensino Medio completo_tecnico;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Nordeste;Uniao;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Mais de uma vez por mes;;;onibus;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Praticar esporte;;;10;;Igreja Sao Francisco;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;;Parque Guanabara;Orla da lagoa;;;;;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;;;;;;;7;1;7;9;9;NR_NA;5;7;1;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;;;;;Sim;Sim;Lagoa;Nao;Nao;;;;;;;;;;;;;;;
11185176905;Feminino;24;De 16 a 24 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Centro Sul;Savassi;Nordeste;Ipiranga;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;Festas em locais privados_baladas eventos;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Capivara e jacare e limpeza da lagoA;Nao;Nao;;;;;;;;;;;;;;;
11185173219;Masculino;53;De 45 a 59 anos;Ensino Medio completo_tecnico;;Acima de 10 SM _ RS 9980,00;Oeste;Calafate;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Baixa atratividade no complexo_conjunto;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Oeste;Bares Botecos e Restaurantes;;;;;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;;;;;
11185172069;Feminino;48;De 45 a 59 anos;Ensino Superior completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Leste;Saudade;Noroeste;Coracao Eucaristico;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leste;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;Festas em locais privados_baladas eventos;Atividades vinculadas a Esportes;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Nao Visitou a Pampulha;;;Sim;Sim;;Igreja Sao Francisco;;;;;;;;;;;;;
11185171203;Masculino;69;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Barreiro;Barreiro;Barreiro;Barreiro;Sim;Uma vez por semestre;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;;;;;;;;;;Parque Guanabara;Orla da lagoa;;;;;;;;;;;;;;Orla da lagoa;;;;8;4;8;7;6;7;9;9;8;Barreiro;;;;;;Shoppings centers;;;;Sim;Sim;Limpeza de lagoa e sinalizacao do trafego;Sim;Nao;;;;;;;;;;;;;;;
11185167237;Masculino;34;De 25 a 34 anos;Ensino Medio completo_tecnico;;Entre 7 SM e 10 SM _ RS 6986,01 a RS 9980,00;Pampulha;Santa Amelia;Pampulha;Santa Amelia;Sim;Uma vez por mes;;;;;;;A pe;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;;;Orla da lagoa;;;;;;;;;;Parque Ecologico da Pampulha;;;;;;;;7;5;8;8;8;9;7;9;10;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;Atividades ao ar livre _parques praças bosques;Shoppings centers;;;;Sim;Sim;Limpeza da lagoa;Nao;Sim;;Igreja Sao Francisco;;Casa do Baile;;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;;Mineirinho;Parque Guanabara;;;;
11185163671;Masculino;28;De 25 a 34 anos;Ensino Medio completo_tecnico;;NS;Oeste;Havai;Oeste;Buritis;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;;;;;Atividades ao ar livre _parques praças bosques;;;;;Nao;NS;;Sim;Nao;;;;;;;;;;;;;;;
11185162496;Feminino;23;De 16 a 24 anos;Ensino Medio completo_tecnico;;Entre 5 SM e 7 SM _ RS 4990,01 a RS 6986,00;Oeste;Calafate;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por semestre;;;;Carro;;;;;;;;Sim_ em algumas vezes;Nao;;;;;;;;;;;;;Lazer_passeio;;;1;;Igreja Sao Francisco;;Casa do Baile;;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;;;;;;;;Mineirao;;Parque Guanabara;Orla da lagoa;;;;6;5;8;8;7;5;4;5;5;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza e mais opcoes de eventos;Sim;Nao;;;;;;;;;;;;;;;
11185160639;Feminino;57;De 45 a 59 anos;Ensino Medio completo_tecnico;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Leste;Saudade;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leste;Bares Botecos e Restaurantes;;;;;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Infraestrutura banheiro publico_ mobilidade somente uma opcao de via para chegar na Pampulha;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;Mineirao;Mineirinho;;;;;
11185158996;Feminino;43;De 35 a 44 anos;Pos-graduacao_ Mestrado_ Doutorado completo;;Acima de 10 SM _ RS 9980,00;Centro Sul;Santo Antonio;Centro-Sul;Savassi;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;;;;;;;;Nao Visitou a Pampulha;;;Nao;Nao;;;;;;;;;;;;;;;
11185155412;Masculino;86;Com 60 anos ou mais;Ensino Fundamental completo;;Entre 1 SM e 3 SM _ RS 998,01 a RS 2994,00;Barreiro;Barreiro;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;NS;;;;;Atividades ao ar livre _parques praças bosques;;;;;Nao;Sim;Limpeza  da lagoa;Sim;Nao;;;;;;;;;;;;;;;
11185150443;Feminino;22;De 16 a 24 anos;Ensino Medio completo_tecnico;;Acima de 10 SM _ RS 9980,00;Centro Sul;Savassi;Centro-Sul;Savassi;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;Festas em locais privados_baladas eventos;;Atividades ao ar livre _parques praças bosques;Shoppings centers;;;;Sim;Sim;;Sim;Nao;;;;;;;;;;;;;;;
11185146451;Masculino;59;De 45 a 59 anos;Ensino Medio completo_tecnico;;NS;Oeste;Havai;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por trimestre;;;onibus;;;;;;;;;Nao;Sim;;;;;;Amigos_Parentes ;;;;;;;Outro _especifique_;Corrida;;1;;;;;;;;;Mineirao;Mineirinho;;;;;;;;;;;;;Mineirao;Mineirinho;;;;;;1;1;9;1;1;1;1;1;1;Centro-Sul;;Cultura e arte _cinema teatro shows;;;;;;;;Nao;Sim;Mais acesso_ cheiro na lagoa_ valores abusivos das coisas;Sim;Sim;;Igreja Sao Francisco;;;;;;;;;;Orla da lagoa;;;
11185138749;Feminino;38;De 35 a 44 anos;Ensino Superior completo;;Acima de 10 SM _ RS 9980,00;Oeste;Calafate;Oeste;Calafate;Sim;Uma vez por semana;;;;Carro;;;;;;;;Sim_ todas as vezes;Nao;;;;;;;;;;;;;Praticar esporte;;;4;;Igreja Sao Francisco;Museu de arte da Pampulha;;;Iate Clube;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;;;;;;Zoologico e Jardim Botanico;Parque Ecologico da Pampulha;Mineirao;;Parque Guanabara;Orla da lagoa;;;;1;5;9;9;8;7;6;7;8;Centro-Sul;Bares Botecos e Restaurantes;Cultura e arte _cinema teatro shows;Festas em locais privados_baladas eventos;;Atividades ao ar livre _parques praças bosques;Shoppings centers;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Mais lixeiras_ seguranca e opcoes de restaurantes;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;;;;;;;
11185128974;Feminino;39;De 35 a 44 anos;Pos-graduacao_ Mestrado_ Doutorado completo;;Acima de 10 SM _ RS 9980,00;Centro Sul;Savassi;Noroeste;Caicaras;Nao;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Centro-Sul;Bares Botecos e Restaurantes;;;;;;;;;Sim;Sim;Limpeza da agua e pernilongos;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;Casa do Baile;;Iate Clube;;;;;;;;;
11185125296;Feminino;68;Com 60 anos ou mais;Sem instrucao formal;;Ate 1 SM _ RS 998,00;Leste;Saudade;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Nao frequento;Distancia do meu local de residencia;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Leste;;;;;;;;;Excursao;Sim;Sim;Limpeza;Sim;Nao;;;;;;;;;;;;;;;
11185123485;Masculino;59;De 45 a 59 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Barreiro;Barreiro;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por ano;;;;Carro;;;;;;App _99_ Uber_ Cabify;;Nao;Nao;;;;;;;;;;;;;Mineirao_Jogo;;;0;;Igreja Sao Francisco;;;;;;;Mineirao;;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;;;;;;;;;;;;;;7;5;7;7;6;8;NR_NA;NS;8;Barreiro;;;;;Atividades ao ar livre _parques praças bosques;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Responsabilizar a Copasa pelo descaso da lagoa Instalacao de areasbdenlazernao longo da lagoa;Sim;Sim;;Igreja Sao Francisco;;Casa do Baile;;;;;;;;;;;
11185121981;Masculino;31;De 25 a 34 anos;Ensino Superior completo;;Entre 3 SM e 5 SM _ RS 2994,01 a RS 4990,00;Nordeste;Uniao;Nordeste;Fernao Dias;Sim;Mais de uma vez por mes;;;;Carro;Moto;;;;;;;Sim_ em algumas vezes;Sim;Instagram;;;;;;;;;;;;Praticar esporte;;;4;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;;Mineirao;Mineirinho;Parque Guanabara;Orla da lagoa;;;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;;Mineirao;;Parque Guanabara;;;;;8;1;8;10;5;5;6;10;3;Nordeste;Bares Botecos e Restaurantes;;;Atividades vinculadas a Esportes;;;;;;Sim;Sim;Limpeza da lagoa Mobilidade Divulgacao dos eventos;Sim;Sim;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;;;Mineirao;Mineirinho;;;;;
11185114653;Feminino;81;Com 60 anos ou mais;Ensino Medio completo_tecnico;;Ate 1 SM _ RS 998,00;Noroeste;Caicaras;Nao estuda_Nao trabalho_Trabalho itinerante;;Sim;Uma vez por ano;;;;Carro;;;;;;;;Nao;Nao;;;;;;;;;;;;;Lazer_passeio;;;0;;Igreja Sao Francisco;Museu de arte da Pampulha;;;;Zoologico e Jardim Botanico;;;Mineirinho;;Orla da lagoa;;;;Igreja Sao Francisco;;;;;;;;;;;;;;5;1;7;7;5;5;5;5;5;Nordeste;;;;;Atividades ao ar livre _parques praças bosques;;Consumo de lazer domestico _netflix reuniao de amigos videogames leitura;;;Sim;Sim;Limpeza_ seguranca_;Sim;Sim;;Igreja Sao Francisco;;Casa do Baile;;;;;;;;;;;
